"sample_name","y","phat","method_name","dataset"
"TCGA.FD.A43S",1,0.572,"diablo-null","tcga-blca"
"TCGA.FD.A62N",1,0.685,"diablo-null","tcga-blca"
"TCGA.FD.A62S",1,0.821,"diablo-null","tcga-blca"
"TCGA.FD.A6TF",1,0.985,"diablo-null","tcga-blca"
"TCGA.G2.A2EC",0,0.598,"diablo-null","tcga-blca"
"TCGA.G2.A2EJ",0,0.447,"diablo-null","tcga-blca"
"TCGA.G2.A2EO",1,0.864,"diablo-null","tcga-blca"
"TCGA.GD.A3OP",1,0.713,"diablo-null","tcga-blca"
"TCGA.GD.A76B",0,0.688,"diablo-null","tcga-blca"
"TCGA.GU.A42R",1,0.518,"diablo-null","tcga-blca"
"TCGA.GU.A762",1,0.663,"diablo-null","tcga-blca"
"TCGA.GU.AATQ",1,0.719,"diablo-null","tcga-blca"
"TCGA.GV.A3JV",1,0.654,"diablo-null","tcga-blca"
"TCGA.GV.A3JW",0,0.338,"diablo-null","tcga-blca"
"TCGA.GV.A3QH",0,0.479,"diablo-null","tcga-blca"
"TCGA.H4.A2HQ",1,0.584,"diablo-null","tcga-blca"
"TCGA.HQ.A2OF",1,0.637,"diablo-null","tcga-blca"
"TCGA.HQ.A5NE",1,0.785,"diablo-null","tcga-blca"
"TCGA.K4.A5RH",1,0.726,"diablo-null","tcga-blca"
"TCGA.K4.A5RI",1,0.84,"diablo-null","tcga-blca"
"TCGA.K4.A5RJ",0,0.787,"diablo-null","tcga-blca"
"TCGA.K4.A83P",1,0.859,"diablo-null","tcga-blca"
"TCGA.KQ.A41R",0,0.645,"diablo-null","tcga-blca"
"TCGA.LT.A5Z6",0,0.48,"diablo-null","tcga-blca"
"TCGA.MV.A51V",1,0.703,"diablo-null","tcga-blca"
"TCGA.PQ.A6FI",0,0.524,"diablo-null","tcga-blca"
"TCGA.S5.AA26",1,0.321,"diablo-null","tcga-blca"
"TCGA.UY.A78K",1,0.764,"diablo-null","tcga-blca"
"TCGA.UY.A8OB",1,0.746,"diablo-null","tcga-blca"
"TCGA.UY.A8OC",1,0.744,"diablo-null","tcga-blca"
"TCGA.UY.A8OD",0,0.968,"diablo-null","tcga-blca"
"TCGA.XF.A8HB",0,0.395,"diablo-null","tcga-blca"
"TCGA.XF.A8HH",1,0.833,"diablo-null","tcga-blca"
"TCGA.XF.A9SX",1,0.787,"diablo-null","tcga-blca"
"TCGA.XF.A9T4",1,0.446,"diablo-null","tcga-blca"
"TCGA.XF.AAMW",1,0.612,"diablo-null","tcga-blca"
"TCGA.XF.AAMX",1,0.877,"diablo-null","tcga-blca"
"TCGA.XF.AAN0",1,0.933,"diablo-null","tcga-blca"
"TCGA.XF.AAN4",1,0.986,"diablo-null","tcga-blca"
"TCGA.XF.AAN5",1,0.566,"diablo-null","tcga-blca"
"TCGA.ZF.A9R0",1,0.672,"diablo-null","tcga-blca"
"TCGA.ZF.A9R9",1,0.836,"diablo-null","tcga-blca"
"TCGA.ZF.A9RM",0,0.424,"diablo-null","tcga-blca"
"TCGA.ZF.A9RN",1,0.814,"diablo-null","tcga-blca"
"TCGA.ZF.AA4N",0,0.41,"diablo-null","tcga-blca"
"TCGA.ZF.AA51",0,0.742,"diablo-null","tcga-blca"
"TCGA.ZF.AA56",1,0.603,"diablo-null","tcga-blca"
"TCGA.ZF.AA58",1,0.66,"diablo-null","tcga-blca"
"subject2",0,0.004,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject12",1,1.023,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject15",0,0.084,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject18",0,0.105,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject23",0,-0.002,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject28",0,0.089,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject36",0,0.056,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject38",1,0.988,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject39",0,0.03,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject43",1,0.948,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject46",1,0.966,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject50",0,0.024,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject55",1,0.964,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject56",1,0.981,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject58",0,0.065,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject61",0,0.002,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject62",0,0.067,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject66",0,0.035,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject67",1,0.966,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject70",0,0.015,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject71",0,-0.029,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject78",1,0.996,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject81",0,0.064,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject82",1,0.956,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject84",0,0.056,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject87",0,0.048,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject88",0,0.013,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject91",1,0.962,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject95",0,0.068,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject96",1,1.013,"diablo-null","sim-data_n-100_effect-2_sigma-def_corr-0"
"subject1",0,0.04,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject2",0,0.026,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject9",1,0.994,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject12",1,0.974,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject15",0,-0.042,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject16",1,0.984,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject24",0,-0.027,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject30",1,1.004,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject31",1,0.985,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject36",1,1.008,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject40",1,0.97,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject44",1,0.992,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject45",1,1.018,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject46",0,0.027,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject47",1,0.984,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject48",0,0.041,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject51",1,0.955,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject52",1,1.012,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject57",0,0.012,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject61",1,0.991,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject73",1,0.975,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject74",0,0.058,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject81",1,0.991,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject83",0,0.019,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject84",0,-0.013,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject85",1,0.994,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject88",1,0.979,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject93",1,1.007,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject94",1,0.979,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject98",1,0.998,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject99",1,0.996,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject102",0,0.012,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject103",0,0.025,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject109",0,-0.002,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject112",0,0.001,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject114",1,0.993,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject116",1,0.986,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject118",0,0.057,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject121",1,1.003,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject122",0,0.016,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject123",1,0.979,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject127",1,0.996,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject132",1,1.018,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject141",1,1.011,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject142",0,0.027,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject143",1,0.978,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject146",1,0.929,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject147",0,0.017,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject148",0,0.009,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject150",0,0.006,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject151",1,0.972,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject156",0,-0.01,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject159",0,0,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject163",0,-0.017,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject165",0,0.049,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject169",1,0.998,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject171",1,0.988,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject176",0,-0.01,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject179",1,1.021,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject180",1,1.023,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject184",1,1.014,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject187",0,-0.013,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject190",0,0.044,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject196",1,0.995,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject197",0,0.008,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject209",0,-0.026,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject212",0,0.001,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject215",0,0.01,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject222",0,0.023,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject224",1,0.968,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject230",0,0,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject236",1,0.99,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject237",0,-0.007,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject242",0,-0.018,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject247",1,0.972,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject249",0,0.01,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject250",1,1.01,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject257",0,-0.005,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject261",1,1.008,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject263",0,-0.007,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject267",0,0.06,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject269",0,-0.002,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject273",0,0.016,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject274",0,-0.001,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject278",0,-0.019,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject279",1,0.977,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject280",1,0.964,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject281",0,0.039,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject282",0,0.022,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject284",0,0.008,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject285",1,0.978,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject291",1,1.005,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject297",0,0.004,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject298",1,0.996,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject301",1,1.003,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject302",0,-0.018,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject303",1,0.98,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject304",0,0.009,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject307",1,0.974,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject308",0,0.017,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject310",0,0.049,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject312",1,1.001,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject313",0,-0.013,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject322",1,0.985,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject324",1,0.98,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject334",1,0.978,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject336",0,0.018,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject343",0,-0.007,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject347",1,0.985,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject353",0,-0.014,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject354",0,0.014,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject356",0,-0.049,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject357",1,1.001,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject358",1,0.983,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject361",1,0.991,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject365",0,-0.024,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject375",0,0.012,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject377",1,0.989,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject378",0,-0.011,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject382",0,-0.023,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject384",1,1.017,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject389",1,1.018,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject393",1,0.989,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject402",1,1.012,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject403",1,0.991,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject408",0,-0.006,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject409",1,0.982,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject410",1,0.991,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject411",0,-0.025,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject413",1,0.948,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject416",0,0.028,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject420",0,-0.009,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject421",0,-0.021,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject422",0,0.014,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject424",1,1.01,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject425",0,-0.019,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject429",1,0.996,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject438",0,-0.021,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject451",0,0.014,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject454",0,0,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject461",1,0.987,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject469",1,1.008,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject475",1,1.008,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject478",0,-0.016,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject486",1,0.952,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject490",0,0.043,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject491",1,1.01,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject492",1,0.978,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject497",1,0.981,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject500",0,0.002,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0.5"
"subject2",1,0.945,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject12",1,0.948,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject14",0,0.002,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject16",0,0.007,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject21",0,0.02,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject25",1,1.007,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject27",1,0.975,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject28",1,0.991,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject32",0,0.018,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject33",0,0.03,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject35",0,0.018,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject41",1,1,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject45",0,0.013,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject47",1,0.972,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject50",0,0.063,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject51",1,0.941,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject52",0,0.031,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject55",0,0.034,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject57",0,0.07,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject62",1,1.02,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject63",1,0.956,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject74",0,-0.015,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject78",1,0.986,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject79",0,0.055,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject81",0,0.043,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject83",1,0.963,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject86",0,0.052,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject90",0,0.051,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject95",0,0.057,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject96",0,0.028,"diablo-null","sim-data_n-100_effect-2_sigma-indep_corr-0.5"
"subject1",1,0.969,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0"
"subject3",0,0.133,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0"
"subject14",1,0.934,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0"
"subject15",1,0.98,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0"
"subject17",0,-0.012,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0"
"subject19",0,0.046,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0"
"subject20",0,0.076,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0"
"subject29",0,-0.005,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0"
"subject30",1,0.972,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0"
"subject35",1,0.897,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0"
"subject37",0,-0.036,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0"
"subject39",0,-0.014,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0"
"subject42",0,0.094,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0"
"subject46",1,0.997,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0"
"subject48",0,0.046,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0"
"10094010",1,0.679,"diablo-null","GSE71669"
"30110214",0,-51745389628400.3,"diablo-null","GSE71669"
"30109911",1,0.809,"diablo-null","GSE71669"
"30106619",0,-77318251770631.8,"diablo-null","GSE71669"
"10093210",1,-5203332639534.92,"diablo-null","GSE71669"
"30106712",0,-0.098,"diablo-null","GSE71669"
"10094410",0,0.979,"diablo-null","GSE71669"
"10094910",1,0.403,"diablo-null","GSE71669"
"10093310",1,0.528,"diablo-null","GSE71669"
"10090210",1,0.675,"diablo-null","GSE71669"
"10090910",0,0.452,"diablo-null","GSE71669"
"30107610",0,0.259,"diablo-null","GSE71669"
"10090110",0,0.43,"diablo-null","GSE71669"
"10093010",0,0.404,"diablo-null","GSE71669"
"10093710",0,0.181,"diablo-null","GSE71669"
"10090510",0,-3518260683960.39,"diablo-null","GSE71669"
"30108817",1,-3.932,"diablo-null","GSE71669"
"10091310",0,0.005,"diablo-null","GSE71669"
"10093410",0,0.361,"diablo-null","GSE71669"
"30107713",1,0.65,"diablo-null","GSE71669"
"30107012",1,0.809,"diablo-null","GSE71669"
"30105711",0,0.953,"diablo-null","GSE71669"
"10092810",0,0.569,"diablo-null","GSE71669"
"30106516",0,0.625,"diablo-null","GSE71669"
"10092010",1,0.63,"diablo-null","GSE71669"
"30106815",0,0.553,"diablo-null","GSE71669"
"30105412",0,0.103,"diablo-null","GSE71669"
"10094310",1,0.574,"diablo-null","GSE71669"
"10091910",1,0.845,"diablo-null","GSE71669"
"10091710",1,0.693,"diablo-null","GSE71669"
"10093110",0,0.269,"diablo-null","GSE71669"
"30107919",1,0.563,"diablo-null","GSE71669"
"10093510",0,0.357,"diablo-null","GSE71669"
"TCGA.BP.5178",1,0.414,"diablo-null","tcga-kipan"
"TCGA.BP.5191",1,0.237,"diablo-null","tcga-kipan"
"TCGA.BP.5201",1,0.538,"diablo-null","tcga-kipan"
"TCGA.A3.3357",0,0.71,"diablo-null","tcga-kipan"
"TCGA.A3.3370",0,0.612,"diablo-null","tcga-kipan"
"TCGA.A3.3376",0,0.38,"diablo-null","tcga-kipan"
